url,title,full_title,publication_date,pdf_url,institution,og_title,og_description,wri_published,wri_authors,scrape_timestamp,status
https://www.wri.org/research/costs-climate-protection,The Costs of Climate Protection,The Costs of Climate Protection,1997-01-06,https://files.wri.org/d8/s3fs-public/pdf/costsclimateprotection_bw.pdf,,The Costs of Climate Protection,"SynopsisProvides readers a tool by which to form their own judgment about the likely economic impact of climate protection policy. Executive SummaryThe United States and other nations are committed under the Framework Convention on Climate Change to prevent greenhouse gases from accumulating in the atmosphere, but the economic impacts of limiting greenhouse gas emissions are almost as uncertain as the impacts of climate change themselves.",June 1 1997,,2026-06-19T15:37:07.779978+00:00,ok
https://www.wri.org/research/greenhouse-gas-mitigation-european-union,Greenhouse Gas Mitigation in the European Union,Greenhouse Gas Mitigation in the European Union,2012-29-11,https://files.wri.org/d8/s3fs-public/pdf/ghg_mitigation_eu_policy_landscape.pdf,,Greenhouse Gas Mitigation in the European Union,"SynopsisThis report draws on projections from the “Energy Roadmap 2050” to assess whether the European Union is on track to reach its greenhouse gas (GHG), renewable energy, and energy efficiency targets. We find that the EU is on track to surpass its 2020 GHG reduction and renewable energy targets based on current policies, but that additional measures will be required to meet the 2020 energy-efficiency target and the 2050 GHG-reduction goal.",November 29 2012,,2026-06-19T15:37:07.866061+00:00,ok
https://www.wri.org/research/square-your-circle-how-ensure-just-transition-reuse-business-models-apparel,Square Your Circle: How to Ensure a Just Transition to Reuse Business Models in Apparel,Square Your Circle: How to Ensure a Just Transition to Reuse Business Models in Apparel,2020-08-09,https://files.wri.org/d8/s3fs-public/square-your-circle.pdf,,Square Your Circle: How to Ensure a Just Transition to Reuse Business Models in Apparel,"SynopsisThis guidebook aims to help companies identify the stakeholders in their supply chain and recognize the effects their transition to reuse business models may have on them. It is intended to be a guide, as part of a learning process, to ensure the transition to a reuse model, a component of the circular economy, is equitable and just.",September 8 2020,,2026-06-19T15:37:08.045099+00:00,ok
https://www.wri.org/research/mainstreaming-climate-change-adaptation-kenya-lessons-makueni-and-wajir-counties,Mainstreaming Climate Change Adaptation in Kenya: Lessons from Makueni and Wajir Counties,Mainstreaming Climate Change Adaptation in Kenya: Lessons from Makueni and Wajir Counties,2020-15-09,https://files.wri.org/d8/s3fs-public/mainstreaming-climate-change-adaptation-kenya_1.pdf,,Mainstreaming Climate Change Adaptation in Kenya: Lessons from Makueni and Wajir Counties,"SynopsisIntensifying climate change impacts, such as more frequent, prolonged droughts, threaten to unravel the progress that Kenya has made advancing its sustainable development agenda and to stymie future gains. Like many policymakers around the world, Kenyan officials recognize that mainstreaming adaptation into their development plans and policies across all sectors can improve the resilience of development outcomes, maximize the efficiency of limited resources and help decision-makers avoid maladaptive investments.",September 15 2020,,2026-06-19T15:37:08.073457+00:00,ok
https://www.wri.org/research/environmental-pollution,Environmental pollution,Environmental pollution,1988-01-01,https://files.wri.org/d8/s3fs-public/pdf/environmentalpollution_bw.pdf,,Environmental pollution,"SynopsisExamines four long-term trends in pollution. Executive SummaryToday, pollution is occurring on a vast and unprecedented scale around the globe. Trends point in two ominous directions:",January 1 1988,,2026-06-19T15:37:08.236533+00:00,ok
https://www.wri.org/research/role-long-duration-energy-storage-deep-decarbonization-policy-considerations,The Role of Long-Duration Energy Storage in Deep Decarbonization: Policy Considerations,The Role of Long-Duration Energy Storage in Deep Decarbonization: Policy Considerations,2020-24-09,https://files.wri.org/d8/s3fs-public/role-long-duration-energy-storage-deep-decarbonization-policy-considerations_0.pdf,,The Role of Long-Duration Energy Storage in Deep Decarbonization: Policy Considerations,"SynopsisAchieving deep decarbonization in the US will require days, and potentially weeks, of energy storage to be available – but today’s technologies only provide hours of capacity. Evolving technologies, like hydrogen, will be needed for long duration storage that can extend to weeks of capacity. While the needs of our future grid are still uncertain, policymakers can and should support the evolution of long-duration, clean energy storage by encouraging technology innovation and enabling financing and procurement models that align with long-duration storage.",September 24 2020,,2026-06-19T15:37:08.431804+00:00,ok
https://www.wri.org/research/building-coastal-resilience-bangladesh-philippines-and-colombia-country-experiences,"Building Coastal Resilience in Bangladesh, the Philippines, and Colombia: Country Experiences with Mainstreaming Climate Adaptation","Building Coastal Resilience in Bangladesh, the Philippines, and Colombia: Country Experiences with Mainstreaming Climate Adaptation",2020-08-09,https://files.wri.org/d8/s3fs-public/building-coastal-resilience-bangladesh-philippines-colombia_0.pdf,,"Building Coastal Resilience in Bangladesh, the Philippines, and Colombia: Country Experiences with Mainstreaming Climate Adaptation","SynopsisMore severe flooding and erosion, more intense storms, rising seas, increased salinization, and higher storm surges are some of the new realities around the world that make coastal areas particularly vulnerable to climate change impacts. This paper examines case studies from three regions— Bangladesh, Malabon City (Philippines) and Cartegana (Colombia) —that are making progress on integrating climate adaptation into planning and implementing on-the-ground actions to build coastal resilience.",September 8 2020,,2026-06-19T15:37:08.487222+00:00,ok
https://www.wri.org/research/impacts-hurricane-sandy-and-climate-change-connection,Impacts of Hurricane Sandy and the Climate Change Connection,Impacts of Hurricane Sandy and the Climate Change Connection,2012-04-12,https://files.wri.org/d8/s3fs-public/pdf/sandy_fact_sheet.pdf,,Impacts of Hurricane Sandy and the Climate Change Connection,"SynopsisHurricane Sandy is the most recent event to expose the vulnerability of the United States to extreme weather, with costly disruptions to businesses, people’s livelihoods, and critical infrastructure. This fact sheet by WRI examines the connection between Hurricane Sandy and climate change as well as the impacts.",December 4 2012,,2026-06-19T15:37:08.537564+00:00,ok
https://www.wri.org/research/public-financing-instruments-leverage-private-capital-climate-relevant-investment,Public Financing Instruments to Leverage Private Capital for Climate-Relevant Investment,Public Financing Instruments to Leverage Private Capital for Climate-Relevant Investment,2012-06-12,https://files.wri.org/d8/s3fs-public/pdf/public_financing_instruments_leverage_private_capital_climate_relevant_investment_focus_multilateral_agencies.pdf,,Public Financing Instruments to Leverage Private Capital for Climate-Relevant Investment,"SynopsisThis working paper is part of WRI’s Climate Finance Series, which tackles a broad range of issues relevant to public donors, intermediaries, and recipients of climate finance. A subset of this series, including this working paper, examines how public funds can leverage private sector investment in climate-relevant projects to help meet developing countries' significant investment needs.",December 6 2012,,2026-06-19T15:37:08.676252+00:00,ok
https://www.wri.org/research/drowning-national-heritage,Drowning the National Heritage,Drowning the National Heritage,1991-01-06,https://files.wri.org/d8/s3fs-public/pdf/drowningnationalheritage_bw.pdf,,Drowning the National Heritage,SynopsisExamines the status of coastal biodiversity and the potential impacts of climate change. Evaluate various policy responses and recommend specific changes to protect the biological wealth of these vital ecosystems.,June 1 1991,,2026-06-19T15:37:08.778753+00:00,ok
